,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,m_precision,m_recall,m_f1_score,m_support,m_accuracy,m_auc,m_macro_avg_f1,m_weighted_avg_f1,m_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,meta_mean,meta_stdev,meta_sr,num_samples,ip_sr,ip_avg,ip_std,ip_recall,ip_prec,ip_acc,ip_f1,ip_auc
468,0.4563351842503786,1.0,0.6266897746967071,904.0,0.4563351842503786,0.5,0.3133448873483535,0.28598059380405,0,0.5067817509247842,0.454646017699115,0.4793002915451894,904.0,0.5492175668854115,0.5416219874939401,0.5409407554744194,0.5463237944748015,0.6285979572887651,-0.0002437856386755,0.0230456363084929,-0.1679266732783368,-0.0019434493805836,0.0160799608411122,-1.9186180106310933,6.218047259091167e-05,0.0086045425089954,0.1147166627683215,1981,2.033334673399415,0.0020056298531745,-0.0074754183321167,-0.5453539823008849,0.0504465666744055,0.0928823826350328,0.2603432006707514,0.04162198749394
469,0.4409969481180061,1.0,0.6120720084715849,867.0,0.4409969481180061,0.5,0.3060360042357924,0.2699218877644273,0,0.5025906735751295,0.5594002306805075,0.5294759825327511,867.0,0.5615462868769074,0.561319769571373,0.5594998960282802,0.5630429010796346,0.5632393084622384,-0.000283133247824,0.0219755633316727,-0.2045272242619236,-0.0015997425438734,0.0154402943350596,-1.6447306667756083,0.0001286825173876,0.0095596471954682,0.2136869272230541,1966,1.858417593998663,0.001728425061261,-0.0058806471395913,-0.4405997693194925,0.0615937254571234,0.1205493387589013,0.2931210133152073,0.0613197695713729
470,0.5115810674723061,1.0,0.6768820786142572,1016.0,0.5115810674723061,0.5,0.3384410393071286,0.3462800563303551,0,0.5390862944162437,0.5226377952755905,0.5307346326836581,1016.0,0.527190332326284,0.5272982790810943,0.5271633589597895,0.5272460772837059,0.5319587628865979,0.0002081716322816,0.0198655849570146,0.1663491017940617,-0.000315467177085,0.0140123734001157,-0.3573902893697108,0.0003395050257087,0.0088734597825454,0.6073702178595258,1986,0.9647605072292368,0.0006549722027938,-0.0051389136175703,-0.4773622047244095,0.0275052269439375,0.0156092648539778,0.1809660209533507,0.0272982790810942
471,0.4780192016169782,1.0,0.6468376068376068,946.0,0.4780192016169782,0.5,0.3234188034188034,0.3092007963963497,0,0.5328798185941043,0.4968287526427061,0.5142231947483589,946.0,0.551288529560384,0.5489952088479746,0.5486608931488273,0.5501748293594594,0.601161665053243,-7.509351813541623e-05,0.0205906950312829,-0.0578937545597315,-0.0011506631764071,0.0141976129913348,-1.286569204033572,6.448161285703577e-06,0.008350556890647,0.012258031218048,1979,1.29882723525162,0.0011571113376928,-0.0058470561006878,-0.5031712473572938,0.054860616977126,0.0732693279434057,0.2409740329631097,0.0489952088479745
472,0.4613453815261044,1.0,0.6313981449673652,919.0,0.4613453815261044,0.5,0.3156990724836826,0.2912926180848437,0,0.5232432432432432,0.5266594124047879,0.524945770065076,919.0,0.5602409638554217,0.5578311041520677,0.5577999878362764,0.5603399223426845,0.5890027958993477,-9.465816417166296e-05,0.022317923787844,-0.0673293710492603,-0.001780471731802,0.0157730167553184,-1.7919281359313357,0.0002016783727187,0.0090013049970742,0.3556756398371218,1992,2.1476037757684576,0.0019821501045207,-0.0067717117582442,-0.4733405875952121,0.0618978617171387,0.0988955823293172,0.2690473042578408,0.0578311041520677
473,0.5069582504970179,1.0,0.6728232189973615,1020.0,0.5069582504970179,0.5,0.3364116094986807,0.3410932819966743,0,0.5911885245901639,0.5656862745098039,0.5781563126252506,1020.0,0.5815109343936382,0.5817342662871601,0.5814844679497062,0.581438151672825,0.5977822580645161,0.0004687210275715,0.0208352669682604,0.3571212046699648,-0.0006142736997502,0.0148412273665231,-0.6570408523485906,0.0007305772708241,0.0087874701528935,1.3197831037734455,2012,1.976823956122036,0.0013448509705743,-0.0060537572136296,-0.4343137254901961,0.0842302740931459,0.0745526838966202,0.2403448696761506,0.08173426628716
474,0.4876574307304785,1.0,0.6556044700304774,968.0,0.4876574307304785,0.5,0.3278022350152387,0.3197103914304796,0,0.5321637426900585,0.5640495867768595,0.5476429287863591,968.0,0.5455919395465995,0.5460365927984592,0.5455825979964184,0.5455317384454325,0.528023598820059,0.0006044127768825,0.0211880367530589,0.4528383395305101,-0.0006901526531019,0.015163700184131,-0.7225039790842848,0.0004058106454695,0.00944461970373,0.6820861491359191,1985,1.404590128220204,0.0010959632985715,-0.0057190804804009,-0.4359504132231405,0.0445063119595799,0.0579345088161208,0.2258213470149528,0.0460365927984591
475,0.4970384995064166,1.0,0.6640290141773821,1007.0,0.4970384995064166,0.5,0.332014507088691,0.330047984835451,0,0.5530227948463825,0.5541211519364448,0.5535714285714285,1007.0,0.5557749259624877,0.5557651883332863,0.5557641032837496,0.5557770904982351,0.5574092247301276,0.0002055202913321,0.0212097857042521,0.1538220860383435,-0.0008304682986672,0.015272243193382,-0.8632180206305033,0.0004318623764551,0.0096312173333764,0.7118106107393308,2026,1.5750286313698345,0.0012623306751224,-0.0056410258600055,-0.4458788480635551,0.0559842953399659,0.058736426456071,0.2257291056627841,0.0557651883332862
476,0.4514343231001509,1.0,0.6220527045769764,897.0,0.4514343231001509,0.5,0.3110263522884882,0.2808159416233255,0,0.5328389830508474,0.5607580824972129,0.5464421510048887,897.0,0.579768495218923,0.5780854632669551,0.5774873671105081,0.5805028309798511,0.5954128440366973,-0.0001262130604756,0.0207309743398382,-0.0966462158756877,-0.0013338379594854,0.0145951817758328,-1.4507541944697746,0.0003349921593343,0.0087715413983097,0.6062601117696457,1987,2.05701430623942,0.0016688301188198,-0.005823640377523,-0.439241917502787,0.0814046599506964,0.128334172118772,0.2996868893565256,0.078085463266955
477,0.5061850569025235,1.0,0.6721419185282522,1023.0,0.5061850569025235,0.5,0.3360709592641261,0.3402281952767946,0,0.545929018789144,0.5112414467253177,0.5280161534578495,1023.0,0.537357743691242,0.5376848516191719,0.5371764416003464,0.5370631277935366,0.564128256513026,0.0006267595161987,0.0207203327533882,0.4801804579418601,-0.0008855223997158,0.0148584117540403,-0.9460790650339594,0.0002450553635257,0.0087497074185388,0.4446015289319203,2021,1.3906805939658795,0.0011305777632415,-0.0061087043355015,-0.4887585532746823,0.0397439618866205,0.0311726867887185,0.1968349325167419,0.0376848516191719
