,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,mi_precision,mi_recall,mi_f1_score,mi_support,mi_accuracy,mi_auc,mi_macro_avg_f1,mi_weighted_avg_f1,mi_specificity,fp_precision,fp_recall,fp_f1_score,fp_support,fp_accuracy,fp_auc,fp_macro_avg_f1,fp_weighted_avg_f1,fp_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,imeta_mean,imeta_stdev,imeta_sr,fmeta_mean,fmeta_stdev,fmeta_sr,num_samples,ip_sr,ip_avg,ip_std,fp_sr,fp_avg,fp_std,ip_recall,ip_prec,fp_prec,ip_acc,fp_acc,ip_f1,fp_f1,ip_auc
524,0.4701789264413519,1.0,0.6396213657876945,946.0,0.4701789264413519,0.5,0.3198106828938472,0.3007364870950094,0,0.5270758122743683,0.4630021141649049,0.4929656724817108,946.0,0.5521868787276342,0.5471670983582498,0.5459932946298185,0.5491559758712563,0.6313320825515948,0.5517241379310345,-0.3742071881606765,0.5864289252105003,946.0,0.5849900596421471,0.0872866498221007,0.5849850361713349,0.58489891952884,0.5487804878048781,9.622469361388812e-05,0.0226300215894056,0.0674996994448079,-0.001585421041165,0.0160851403582457,-1.5646601912683498,0.0002237239357115,0.0080531692920834,0.4410074156572768,0.0005175650073509,0.0087477318714695,0.939225150162265,2012,2.0056676069256265,0.0018091449768766,-0.0080319710661623,2.503885341430615,0.002102986048516,-0.0073374084867761,-0.5369978858350951,0.0568968858330163,0.0815452114896825,0.0820079522862822,0.1148111332007952,0.2484194887762469,0.2841624324338306,0.0471670983582498
525,0.4698189134808853,1.0,0.6392881587953457,934.0,0.4698189134808853,0.5,0.3196440793976728,0.300349668166425,0,0.509639564124057,0.6509635974304069,0.5716972261401034,934.0,0.5417505030181087,0.5479675672161523,0.5394992350278667,0.5375556943168666,0.4449715370018975,0.523931623931624,-0.3436830835117773,0.5826996197718631,934.0,0.5583501006036218,0.0639269591928779,0.5568412628773846,0.5552803962640357,0.4715370018975332,-0.0004748519581448,0.0214460067987245,-0.3514892639775055,-0.0010706998589965,0.014950366256553,-1.1368840764506574,0.0001303018300365,0.0101539676974398,0.2037112474211191,0.0002612561496501,0.0087005497755501,0.4766724988364933,1988,1.3405953238717765,0.001201001689033,-0.0047963985591131,1.6135565752871508,0.0013319560086466,-0.0062498164810029,-0.3490364025695931,0.0398206506431716,0.0541127104507386,0.0719315895372233,0.0885311871227364,0.2372060261504415,0.2549307280976107,0.0479675672161522
526,0.4556390977443609,1.0,0.6260330578512396,909.0,0.4556390977443609,0.5,0.3130165289256198,0.2852451376374821,0,0.4958791208791209,0.3971397139713971,0.4410507025045815,909.0,0.5413533834586466,0.5296011645363432,0.5260927120682704,0.5336377926160262,0.6620626151012892,0.5446768060836502,-0.3696369636963696,0.5843957164711882,909.0,0.5914786967418546,0.0946474481702314,0.591360007077388,0.591977891507111,0.5589318600368324,0.0001248966156854,0.0221105419334891,0.0896709051342413,-0.0015628735130387,0.0154635686215034,-1.6044063620866111,0.0001447997405939,0.007560506099836,0.304030522660268,0.0004769756926908,0.0083283295420899,0.9091564337637577,1995,1.9084368847468791,0.0017076732536327,-0.0079030625216673,2.513562795850369,0.0020398492057295,-0.0071352390794135,-0.6028602860286029,0.0402400231347599,0.0890377083392893,0.0857142857142856,0.1358395989974937,0.248392654978544,0.3067327538696289,0.0296011645363432
527,0.483902922238732,1.0,0.6522029372496662,977.0,0.483902922238732,0.5,0.3261014686248331,0.3156029072277979,0,0.4963369963369963,0.5547594677584442,0.5239246012566456,977.0,0.5121347201584943,0.5134641868542701,0.5118353326242598,0.511446128829755,0.472168905950096,0.5587786259541985,-0.2507676560900717,0.640139921294272,977.0,0.5923724616146607,0.0972649243541963,0.5850613941137265,0.5832881874437237,0.4452975047984644,-1.6582487444025336e-06,0.0213193650885245,-0.0012347404638055,-0.0011607300991898,0.0153072398987196,-1.203745365739254,1.4178327122233624e-05,0.0091167319726847,0.0246880094872232,0.0005938656205872,0.0093971108505029,1.0032152025837842,2019,1.228433375226477,0.0011749084263121,-0.0061905079260348,2.206960568323038,0.0017545957197771,-0.0059101290482166,-0.4452405322415558,0.0124340740982643,0.0748757037154664,0.0282317979197622,0.1084695393759286,0.1958432216019571,0.2676852802159258,0.01346418685427
528,0.4735528942115768,1.0,0.6427362004740941,949.0,0.4735528942115768,0.5,0.321368100237047,0.3043695879490595,0,0.5057251908396947,0.5584826132771338,0.5307961942914372,949.0,0.532435129740519,0.5337436763068133,0.5324294248433814,0.5325158132857497,0.5090047393364929,0.5354131534569984,-0.3308746048472075,0.5948477751756441,949.0,0.5683632734530938,0.0734252568181024,0.5665109137490607,0.5650120578053393,0.4777251184834123,-0.0001477788656111,0.0208208304031684,-0.1126716235234207,-0.0010692970351812,0.0146410852411907,-1.159378824510481,0.0002041530551242,0.0085772091954259,0.3778419303617897,0.0005398384690089,0.0089294862877877,0.9597047071545314,2004,1.5372207548722707,0.0012734500903054,-0.0060638760457647,2.1190835316650123,0.0016091355041902,-0.0057115989534029,-0.4415173867228662,0.0321722966281178,0.0618602592454214,0.0588822355289421,0.0948103792415169,0.2281462253366902,0.2606424698562797,0.0337436763068133
529,0.4565217391304347,1.0,0.626865671641791,924.0,0.4565217391304347,0.5,0.3134328358208955,0.2861778066190785,0,0.4567757009345794,0.4231601731601732,0.4393258426966292,924.0,0.5069169960474308,0.5002164502164502,0.4996452846640112,0.5048904535307401,0.5772727272727273,0.5475319926873857,-0.3517316017316018,0.593657086223984,924.0,0.5948616600790514,0.0991341991341991,0.5948580997622384,0.5949625357220866,0.55,0.0002632879592504,0.0218210041772324,0.1915387003411798,-0.0017436751591552,0.0151937780819456,-1.8217973752905063,-0.0002456655932938,0.0080774376716906,-0.4828041455413149,0.0004174466877474,0.0086028444528715,0.7702987964908261,2024,1.338993229749191,0.0014980095658614,-0.007116340410255,2.5920961717813324,0.0021611218469027,-0.0065909336290741,-0.5768398268398268,0.0002539618041446,0.0910102535569509,0.050395256916996,0.1383399209486166,0.2187126469116616,0.3087847291030081,0.0002164502164502
530,0.4716791979949875,1.0,0.641008174386921,941.0,0.4716791979949875,0.5,0.3205040871934605,0.3023502216030539,0,0.4710920770877944,0.4675876726886291,0.4693333333333333,941.0,0.5012531328320802,0.4994484853006712,0.4994420803782505,0.5011474881056068,0.5313092979127134,0.519134775374376,-0.3368756641870351,0.5823611759216053,941.0,0.5513784461152882,0.0573686195193856,0.5488958018211166,0.5470002693532694,0.4516129032258064,-4.649251500156307e-07,0.0203240219627879,-0.0003631396366682,-0.0009500544764975,0.0143299784866075,-1.0524542848932092,-0.0001361470919979,0.0083861891919112,-0.2577175441012433,0.0003928436647232,0.0091325147046323,0.6828568086232663,1995,0.7947367407919659,0.0008139073844996,-0.0059437892946962,1.7353110935164755,0.0013428981412208,-0.0051974637819751,-0.5324123273113709,-0.000587120907193,0.0474555773793885,0.0295739348370926,0.0796992481203007,0.1987972665025528,0.2446500477502154,-0.0005515146993287
