,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,mi_precision,mi_recall,mi_f1_score,mi_support,mi_accuracy,mi_auc,mi_macro_avg_f1,mi_weighted_avg_f1,mi_specificity,fp_precision,fp_recall,fp_f1_score,fp_support,fp_accuracy,fp_auc,fp_macro_avg_f1,fp_weighted_avg_f1,fp_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,imeta_mean,imeta_stdev,imeta_sr,fmeta_mean,fmeta_stdev,fmeta_sr,num_samples,ip_sr,ip_avg,ip_std,fp_sr,fp_avg,fp_std,ip_recall,ip_prec,fp_prec,ip_acc,fp_acc,ip_f1,fp_f1,ip_auc
664,0.5064356435643564,1.0,0.6723627998685507,1023.0,0.5064356435643564,0.5,0.3361813999342753,0.3405084872601621,0,0.5634075508228461,0.5689149560117303,0.5661478599221791,1023.0,0.5584158415841585,0.5582789423990446,0.5582755428643154,0.5583768697175354,0.5476429287863591,0.5846808510638298,-0.3284457478005865,0.6251137397634213,1023.0,0.592079207920792,0.0910429234918832,0.5888869458860537,0.5893532313518021,0.5105315947843531,0.0004881269706228,0.0201840449947424,0.3839059731073111,-0.0004051116563788,0.0143124845537038,-0.4493243749413508,0.0006093873193637,0.0087861470039594,1.1010200251096487,0.0010112236914058,0.0094834509846972,1.6927043193245352,2020,1.5503444000509996,0.0010144989757425,-0.0055263375497444,2.142028694265886,0.0014163353477846,-0.0048290335690065,-0.4310850439882697,0.0569719072584896,0.0782452074994733,0.051980198019802,0.0856435643564356,0.2178683824573733,0.2488447440916399,0.0582789423990446
665,0.4830677290836653,1.0,0.6514439220953661,970.0,0.4830677290836653,0.5,0.325721961047683,0.3146915360719646,0,0.5192582025677603,0.3752577319587629,0.4356672651107121,970.0,0.5303784860557769,0.5252974594283217,0.5167675344743327,0.5195139579388377,0.6753371868978806,0.570593149540518,-0.2958762886597937,0.6303645592985695,970.0,0.6010956175298805,0.1044703335121068,0.5985787101522593,0.5975022969341571,0.5048169556840078,0.0003601827998523,0.0205317227813324,0.2784824610427759,-0.0008748186738751,0.014542211711684,-0.9549658742030284,0.0002103524445778,0.0075267965138487,0.443647112024446,0.0008754402022397,0.0090475327896992,1.5360190120370831,2008,1.3986129862274743,0.0010851711184529,-0.0070154151978352,2.490984886240112,0.0017502588761149,-0.0054946789219848,-0.6247422680412371,0.0361904734840949,0.0875254204568526,0.0473107569721115,0.1180278884462151,0.204822421866873,0.2828107608621925,0.0252974594283217
666,0.4674022066198596,1.0,0.6370471633629529,932.0,0.4674022066198596,0.5,0.3185235816814764,0.2977572498767663,0,0.5373134328358209,0.463519313304721,0.4976958525345621,932.0,0.5626880641925778,0.5566184137145074,0.5552422424306913,0.5589940130859054,0.6497175141242938,0.5701839303000968,-0.3680257510729614,0.5994910941475826,932.0,0.6053159478435306,0.1069475764409204,0.6052324477164013,0.6056067586311187,0.5819209039548022,-2.818798519343003e-05,0.0226347940066772,-0.0197691391650711,-0.0016894952660516,0.0160197873056361,-1.6741736565832006,0.0002444894118259,0.0080860029868523,0.4799836331485185,0.0006779220161753,0.0089964664685659,1.196211692243239,1994,2.154157289731719,0.0019339846778776,-0.0079337843187838,2.8703853488264395,0.002367417282227,-0.0070233208370702,-0.5364806866952789,0.0699112262159613,0.1027817236802372,0.0952858575727181,0.137913741223671,0.261236763209139,0.3078495087543523,0.0566184137145073
667,0.4933267424616905,1.0,0.6607083747103608,998.0,0.4933267424616905,0.5,0.3303541873551804,0.3259451102130203,0,0.5482787573467675,0.654308617234469,0.596619460941069,998.0,0.5635195254572417,0.5647152842269906,0.5605606728507175,0.5600794136918251,0.4751219512195122,0.5781010719754976,-0.2434869739478957,0.6553819444444445,998.0,0.6075135936727633,0.109476025221174,0.5997920055172854,0.5990500735592857,0.4624390243902439,4.365270553088637e-05,0.0198861144055491,0.0348466876538628,-0.0005635598317869,0.0140347584496638,-0.6374341970307786,0.0005914438439343,0.0093132815475104,1.0081172683512587,0.0010765997318236,0.0095634342489094,1.7870662846596927,2023,1.6455514653820371,0.0011550036757213,-0.0047214769021534,2.424500481690472,0.0016401595636106,-0.0044713242007543,-0.345691382765531,0.0549520148850768,0.084774329513807,0.0701927829955511,0.1141868512110726,0.2341343034788048,0.2731049633462654,0.0647152842269905
668,0.467175572519084,1.0,0.6368366285119667,918.0,0.467175572519084,0.5,0.3184183142559833,0.2975145165262012,0,0.5353260869565217,0.429193899782135,0.4764207980652962,918.0,0.5592875318066157,0.5512731676561106,0.5479643533384477,0.5526611058220288,0.673352435530086,0.5658396946564885,-0.3540305010893246,0.6032553407934894,918.0,0.6030534351145038,0.1056972613942106,0.6030533323112051,0.6030400706856505,0.565425023877746,-0.0003932466147706,0.0225300239729462,-0.277078998544441,-0.0018628017919062,0.0155839968743497,-1.897527440332614,0.0002286263610601,0.0075307395425127,0.4819355319122206,0.0004955070636177,0.0085389559342934,0.9211817978425026,1965,2.3794629722448346,0.0020914281529664,-0.008053257331837,2.8187092381751166,0.0023583088555239,-0.0070450409400563,-0.5708061002178649,0.0681505144374377,0.0986641221374045,0.0921119592875317,0.1358778625954198,0.2551465892958275,0.3055255541594492,0.0512731676561105
669,0.4531410916580844,1.0,0.6236711552090716,880.0,0.4531410916580844,0.5,0.3118355776045358,0.2826110281070973,0,0.5011286681715575,0.2522727272727272,0.3356009070294784,880.0,0.547373841400618,0.5220873994179078,0.4961878022066564,0.5112376554106968,0.7919020715630886,0.541497975708502,-0.3920454545454546,0.5728051391862954,880.0,0.5890834191555098,0.0907004365690805,0.5884859029264811,0.5899554698681462,0.5734463276836158,-0.0002399755255963,0.0213846416256077,-0.1781415576428611,-0.0013553208203635,0.015003941631508,-1.433959925514426,6.32252419501751e-05,0.0067117340727175,0.1495395362536959,0.0005066202248209,0.0086887053141998,0.9256093345746016,1942,1.583499461768122,0.0014185460623137,-0.0082922075587904,2.359569260089028,0.0018619410451845,-0.0063152363173081,-0.7477272727272728,0.047987576513473,0.0883568840504175,0.0942327497425334,0.1359423274974253,0.2286266273035994,0.3073444417610488,0.0220873994179078
670,0.4633653360282971,1.0,0.6332872928176795,917.0,0.4633653360282971,0.5,0.3166436464088397,0.2934433792389146,0,0.5302663438256658,0.4776444929116685,0.5025817555938037,917.0,0.561899949469429,0.5561480468324821,0.5555798168488206,0.5594629491792791,0.6346516007532956,0.5653040877367896,-0.381679389312977,0.5906250000000001,917.0,0.6028297119757453,0.103887235663662,0.6024763861629049,0.6033447292622587,0.5894538606403014,-0.0001080230792731,0.0223413161051324,-0.0767552463607326,-0.0017228940722848,0.0159664558840082,-1.712972227658303,0.0001293724149768,0.0087749130670598,0.2340448735558265,0.0005710723642869,0.0085813995991057,1.0564119097885154,1979,1.9470171012141293,0.0018522664872616,-0.0071915428169483,2.7693841374468184,0.0022939664365717,-0.0073850562849025,-0.5223555070883314,0.0669010077973687,0.1019387517084925,0.0985346134411319,0.1394643759474482,0.2660195699403644,0.309901350023344,0.056148046832482
671,0.5078243311458859,1.0,0.6735855373284231,1006.0,0.5078243311458859,0.5,0.3367927686642115,0.3420631249633486,0,0.5440613026819924,0.4234592445328032,0.4762437115707099,1006.0,0.5270065623422514,0.5286526991894785,0.5225213035534175,0.5217971211448038,0.6338461538461538,0.563265306122449,-0.1769383697813121,0.6688206785137318,1006.0,0.5860676426047451,0.0823000458785747,0.5585018601182388,0.5602282020517372,0.3415384615384615,0.000502926347846,0.0181334120422486,0.4402761182779597,0.000113429338713,0.0129025223685255,0.1395568151907405,0.0004618601982427,0.0071736823345,1.0220418201284611,0.0011425878445258,0.0099825449297453,1.8169735126277424,1981,0.8824850049377205,0.0003484308595297,-0.0057288400340255,1.6774166974370022,0.0010291585058128,-0.0029199774387802,-0.5765407554671969,0.0362369715361065,0.055440974976563,0.0191822311963655,0.0782433114588592,0.1797339961814552,0.2181650770883885,0.0286526991894785
672,0.4728450423517688,1.0,0.6420838971583221,949.0,0.4728450423517688,0.5,0.3210419485791611,0.3036061875452155,0,0.5140664961636828,0.4236037934668071,0.4644714038128249,949.0,0.5381165919282511,0.5322177757504168,0.5292133628788172,0.5327294931918183,0.6408317580340265,0.5474137931034483,-0.3308746048472075,0.602181128496918,949.0,0.5819631290483308,0.0864530567446382,0.5808805904951782,0.5797237600805346,0.503780718336484,1.718721921852857e-05,0.0206403261756998,0.0132187177839794,-0.0010767991495946,0.0144357723172223,-1.184117911749421,0.0001314875988363,0.0078280079493637,0.2666452225856676,0.0005346803764927,0.0091778542771552,0.9248117900241606,2007,1.4507631343350886,0.001208286748431,-0.0066077643678586,2.1089297017735813,0.0016114795260873,-0.0052579180400671,-0.5763962065331929,0.041221453811914,0.0745687507516794,0.0652715495764822,0.1091180866965619,0.2291233056466027,0.276117572535319,0.0322177757504168
673,0.462159434914228,1.0,0.6321601104209801,916.0,0.462159434914228,0.5,0.31608005521049,0.2921587594074761,0,0.544973544973545,0.4497816593886463,0.492822966507177,916.0,0.5721493440968718,0.5635399854166496,0.5614202092570789,0.5666117261150432,0.6772983114446529,0.5562671546203111,-0.3362445414847161,0.605276256844201,916.0,0.599899091826438,0.1043918005522009,0.599824829189364,0.5994122589833973,0.5450281425891182,-0.0001798189524612,0.0218348270029558,-0.1307332260972099,-0.0014672312209381,0.0154530719641229,-1.5072455245576537,0.0004164011717973,0.0078747974183288,0.8394074572489888,0.0006556021509558,0.009068007356942,1.147701043118488,1982,2.3466529818066424,0.0018836323927354,-0.0075782745457941,2.654946567676141,0.0021228333718939,-0.0063850646071809,-0.5502183406113537,0.0828141100593169,0.094107719706083,0.1099899091826437,0.1377396569122099,0.274452966707567,0.3072534995759212,0.0635399854166496
