,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,m_precision,m_recall,m_f1_score,m_support,m_accuracy,m_auc,m_macro_avg_f1,m_weighted_avg_f1,m_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,meta_mean,meta_stdev,meta_sr,num_samples,ip_sr,ip_avg,ip_std,ip_recall,ip_prec,ip_acc,ip_f1,ip_auc
766,0.489010989010989,1.0,0.6568265682656826,979.0,0.489010989010989,0.5,0.3284132841328413,0.3211954097562953,0,0.5348659003831417,0.7129724208375894,0.6112084063047285,979.0,0.5564435564435565,0.5598097685810626,0.5474646682686434,0.546063706993125,0.4066471163245357,-4.458215769439556e-05,0.02253540410481,-0.0314047979671753,-0.0011699545056485,0.015849697787026,-1.1717858758440345,0.0004249192388042,0.0099529375057441,0.6777279366101613,2002,1.849513812454196,0.0015948737444528,-0.0058967602812819,-0.2870275791624106,0.0458549113721527,0.0674325674325674,0.2248682972368296,0.0598097685810625
767,0.488988988988989,1.0,0.6568067226890757,977.0,0.488988988988989,0.5,0.3284033613445378,0.3211712552889024,0,0.5207517619420516,0.6806550665301945,0.5900621118012422,977.0,0.5375375375375375,0.5406213628439416,0.5298186563598634,0.5284919736574506,0.4005876591576885,0.0002651903169225,0.0207802347583888,0.2025850920850228,-0.0009549412985919,0.0148557628580324,-1.020427109755596,0.0002111928125032,0.0096659029775269,0.346846225458903,1998,1.3672733352144992,0.0011661341110952,-0.0051898598805054,-0.3193449334698055,0.0317627729530626,0.0485485485485485,0.2073207183685482,0.0406213628439415
768,0.4739195230998509,1.0,0.6430738119312437,954.0,0.4739195230998509,0.5,0.3215369059656218,0.3047652342684582,0,0.5335029686174725,0.6593291404612159,0.5897796530707924,954.0,0.5653253849975162,0.5699856278321188,0.5637751936774986,0.5624187762724833,0.4806421152030217,-6.4273259673012e-05,0.0219408255947789,-0.046502642385544,-0.0012935333006047,0.015385141123864,-1.3346776861235874,0.0004495866520806,0.0097244825696593,0.7339173877841519,2013,2.0685950739077392,0.0017431199526853,-0.0056606585542047,-0.340670859538784,0.0595834455176215,0.0914058618976652,0.257653542004025,0.0699856278321188
769,0.4736040609137056,1.0,0.6427833275921461,933.0,0.4736040609137056,0.5,0.321391663796073,0.3044247942352651,0,0.5329202168861348,0.737406216505895,0.6187050359712231,933.0,0.5695431472081218,0.5779605817341432,0.5622662708993644,0.5592867624894796,0.4185149469623915,-0.0002132576133348,0.0217955099004378,-0.155323719239242,-0.0009669724819544,0.0154190436436085,-0.9955359506183789,0.00063828061452,0.010042070136263,1.008994211220647,1970,2.0045301618390257,0.0016052530964744,-0.0053769735073455,-0.262593783494105,0.0593161559724291,0.0959390862944162,0.2548619682542145,0.0779605817341432
770,0.435500515995872,1.0,0.6067577282530554,844.0,0.435500515995872,0.5,0.3033788641265277,0.2642433037386887,0,0.4829268292682926,0.7037914691943128,0.5728061716489875,844.0,0.542827657378741,0.5612193177781436,0.5405651279998545,0.5364060666416072,0.4186471663619744,-0.0008007474839511,0.0212623633276751,-0.5978391036346663,-0.0017571176936688,0.0146391277115442,-1.9053989554526405,-0.0001783074330125,0.0099415110062386,-0.2847195709200161,1938,1.6206793845326242,0.0015788102606562,-0.0046976167053055,-0.2962085308056872,0.0474263132724206,0.1073271413828689,0.2721627629029184,0.0612193177781436
771,0.4410154305624689,1.0,0.6120898100172711,886.0,0.4410154305624689,0.5,0.3060449050086355,0.2699410511076666,0,0.5053346265761397,0.5880361173814899,0.5435576421491914,886.0,0.5644599303135889,0.5669477114066844,0.563544646871835,0.5659024966076572,0.5458593054318789,-0.0001047003032212,0.0235236775430141,-0.0706550148912408,-0.0025064765927106,0.0163751564836004,-2.4298444065404983,-8.721017571338434e-05,0.009296469083441,-0.1489187569995906,2009,2.280925649540908,0.0024192664169973,-0.0070786874001594,-0.4119638826185101,0.0643191960136708,0.1234444997511199,0.2959614454999906,0.0669477114066844
772,0.4861248761149653,1.0,0.6542180726908969,981.0,0.4861248761149653,0.5,0.3271090363454484,0.3180316795390336,0,0.5580524344569289,0.3037716615698267,0.3933993399339934,981.0,0.5445986124876115,0.5380960525785489,0.5144307290705271,0.5177893801070216,0.772420443587271,0.0001612447771724,0.0217183528408152,0.1178579933017843,-0.0008606523846665,0.0147565031229852,-0.9258584460524192,0.0003897684328983,0.0064288206243122,0.9624443448795018,2018,1.888302790931921,0.0012504208175649,-0.0083276824986729,-0.6962283384301733,0.0719275583419635,0.0584737363726462,0.1997577005679879,0.0380960525785488
773,0.4766970618034448,1.0,0.6456260720411664,941.0,0.4766970618034448,0.5,0.3228130360205832,0.3077680515657232,0,0.5183823529411765,0.7492029755579172,0.6127770534550195,941.0,0.5486322188449848,0.5575637336647281,0.5358967234488212,0.5323136482914907,0.3659244917715392,-0.0005450708916398,0.0197811795638845,-0.4374224564885268,-0.0008440887340601,0.0137512867549551,-0.9744174118061618,0.0002274320758961,0.0096371272110441,0.3746315887316073,1974,1.349049000537769,0.0010715208099563,-0.0041141595439109,-0.2507970244420828,0.0416852911377317,0.07193515704154,0.2245455967257675,0.0575637336647281
774,0.4779116465863454,1.0,0.6467391304347826,952.0,0.4779116465863454,0.5,0.3233695652173913,0.3090841627379081,0,0.4979035639412998,0.4989495798319328,0.4984260230849947,952.0,0.5200803212851406,0.5191863283775049,0.5191841376252693,0.5201011627656027,0.5394230769230769,-0.0002853970490952,0.0200554204079325,-0.2259009090187907,-0.0010158834473028,0.0140535940359231,-1.147510717494776,-3.884045983221803e-06,0.007866520102694,-0.007837940755144,1992,1.139672776739632,0.0010119994013196,-0.0061870739332291,-0.5010504201680672,0.0199919173549544,0.0421686746987952,0.2110170000276945,0.0191863283775048
775,0.4683098591549295,1.0,0.6378896882494005,931.0,0.4683098591549295,0.5,0.3189448441247002,0.2987300300604587,0,0.4810810810810811,0.1911922663802363,0.2736356648731745,931.0,0.5246478873239436,0.5047730489895506,0.4601823184178957,0.4720056978679132,0.8183538315988647,-6.878808658085947e-05,0.0219771031508637,-0.0496870317277773,-0.0015804137499032,0.0158462622841691,-1.5832307994832675,7.048815892299543e-07,0.0058556903554199,0.0019109016450546,1988,1.5851417011283224,0.0015811186314925,-0.0099905719287491,-0.8088077336197637,0.0127712219261515,0.056338028169014,0.1732756678074545,0.0047730489895505
776,0.4599092284417549,1.0,0.6300518134715025,912.0,0.4599092284417549,0.5,0.3150259067357512,0.2897666434120072,0,0.5025083612040134,0.6589912280701754,0.5702087286527515,912.0,0.5431164901664145,0.55171783625731,0.5412938153489807,0.5389753729812049,0.4444444444444444,-0.0006779589781741,0.0223565818819794,-0.4813913499356622,-0.0018844708888792,0.0158742015681819,-1.8845072503963745,-7.815619636583582e-06,0.0094647658288334,-0.0131085245684236,1983,1.8713987258279503,0.0018766552692426,-0.0064094357393485,-0.3410087719298246,0.0425991327622585,0.0832072617246595,0.2492087295691977,0.0517178362573099
