,b_precision,b_recall,b_f1_score,b_support,b_accuracy,b_auc,b_macro_avg_f1,b_weighted_avg_f1,b_specificity,m_precision,m_recall,m_f1_score,m_support,m_accuracy,m_auc,m_macro_avg_f1,m_weighted_avg_f1,m_specificity,bah_mean,bah_stdev,bah_sr,p_mean,p_stdev,p_sr,meta_mean,meta_stdev,meta_sr,num_samples,ip_sr,ip_avg,ip_std,ip_recall,ip_prec,ip_acc,ip_f1,ip_auc
0,0.4857997010463378,1.0,0.6539235412474849,975.0,0.4857997010463378,0.5,0.3269617706237424,0.3176758608451906,0,0.5287244401168452,0.556923076923077,0.5424575424575424,975.0,0.543597409068261,0.5439654144305308,0.5435945763977572,0.5436268688415004,0.5310077519379846,0.0001446075155336,0.0210780361098568,0.1089083029800784,-0.0009604801276141,0.0150799294694714,-1.0110889027820982,0.000251868090957,0.0098530430153398,0.4057915899650777,2007,1.416880492747176,0.0012123482185711,-0.0052268864541315,-0.443076923076923,0.0429247390705073,0.0577977080219232,0.2259510079963096,0.0439654144305308
1,0.4704081632653061,1.0,0.6398334489937543,922.0,0.4704081632653061,0.5,0.3199167244968771,0.3009828775368579,0,0.5340909090909091,0.5097613882863341,0.5216426193118758,922.0,0.560204081632653,0.557385511098851,0.5573274475218492,0.5594394067424394,0.605009633911368,9.065342034486876e-08,0.0218972712808897,6.571953262667371e-05,-0.0016318016374309,0.0153196185240953,-1.6909068518278565,0.000234027024679,0.0087016727586661,0.4269367450661047,1960,2.117843596893961,0.00186582866211,-0.0066179457654292,-0.4902386117136659,0.0636827458256029,0.0897959183673469,0.2584565292055815,0.057385511098851
2,0.5056734089787864,1.0,0.6716906946264745,1025.0,0.5056734089787864,0.5,0.3358453473132372,0.3396561233310983,0,0.55078125,0.5502439024390244,0.5505124450951684,1025.0,0.5456339417858905,0.5455810330558396,0.5455804120737687,0.5456363749546232,0.5409181636726547,0.0001062672546769,0.0202186490241237,0.0834348708608854,-0.0005455201809804,0.0145363338964435,-0.5957392328726454,0.0003615509008486,0.0092051840076409,0.6235011288049669,2027,1.2192403616776124,0.0009070710818291,-0.0053311498888025,-0.4497560975609755,0.0451078410212135,0.0399605328071041,0.2059802516235249,0.0455810330558396
3,0.4850563449289564,1.0,0.6532497525569119,990.0,0.4850563449289564,0.5,0.3266248762784559,0.3168629373010009,0,0.5361620057859209,0.5616161616161616,0.5485939812530833,990.0,0.5516903478686919,0.5519783947947602,0.5516692534002643,0.5517611650126983,0.5423406279733587,0.0002131013790603,0.0209741549085131,0.161288001017807,-0.0008813462549896,0.014912619719863,-0.9381945171718156,0.0003791365263968,0.0093786390964737,0.6417355128832359,2041,1.5799300300550514,0.0012604827813865,-0.0055339806233893,-0.4383838383838384,0.0511056608569645,0.0666340029397354,0.2348982277116974,0.0519783947947601
4,0.4841628959276018,1.0,0.6524390243902439,963.0,0.4841628959276018,0.5,0.3262195121951219,0.3158867674649597,0,0.5529279279279279,0.509865005192108,0.5305240410588871,963.0,0.563097033685269,0.5614627170210053,0.5609836942482964,0.5619484796434361,0.6130604288499025,-0.0001829743696493,0.0202461675112454,-0.1434655753358263,-0.0006787386012095,0.0141832145693795,-0.7596755454425117,0.0003898981567718,0.0085414177473265,0.7246386419517749,1989,1.4843141873942869,0.0010686367579814,-0.0056417968220529,-0.490134994807892,0.068765032000326,0.0789341377576671,0.2460617121784763,0.0614627170210052
5,0.4749498997995992,1.0,0.6440217391304348,948.0,0.4749498997995992,0.5,0.3220108695652174,0.3058780604687636,0,0.5331262939958592,0.5432489451476793,0.5381400208986417,948.0,0.5571142284569138,0.5564527168486488,0.5563654868689552,0.5572785863664658,0.5696564885496184,-7.706560682176318e-06,0.0211100316984348,-0.0057952474880021,-0.0014027583824594,0.0150801117448067,-1.4766534461962275,0.0001673398117331,0.0089295924467016,0.2974869428334931,1996,1.774140389029721,0.0015700981941926,-0.0061505192981051,-0.4567510548523207,0.05817639419626,0.0821643286573146,0.2514005258977021,0.0564527168486488
6,0.4712586719524281,1.0,0.6406197372852813,951.0,0.4712586719524281,0.5,0.3203098686426406,0.3018976066195751,0,0.5152073732718894,0.5878023133543638,0.549115913555992,951.0,0.5450941526263627,0.5474156833875848,0.5450579567779961,0.5448246946440776,0.507029053420806,-0.0003563965143618,0.0216811669845566,-0.2609462523313429,-0.0012306021333623,0.014863404207262,-1.314315548043077,8.699118397597652e-05,0.0090903869435677,0.1519123710471037,2018,1.4662279190901808,0.0013175933173382,-0.0057730172636943,-0.4121976866456361,0.0439487013194612,0.0738354806739345,0.2429270880245024,0.0474156833875848
7,0.4967805844477464,1.0,0.6637988087359364,1003.0,0.4967805844477464,0.5,0.3318994043679682,0.3297623601595563,0,0.522343594836147,0.5244267198404786,0.5233830845771145,1003.0,0.5255076770678554,0.5255007614950424,0.5254982484029556,0.5255118675855885,0.5265748031496063,0.0008680283156865,0.0204053792997052,0.6752887130018951,-0.0003937793640381,0.0143744330202974,-0.4348730557384994,0.0002728391080406,0.0089587180110582,0.4834605310160627,2019,0.918333586754562,0.0006666184720788,-0.0054157150092391,-0.4755732801595214,0.0255630103884005,0.0287270926201089,0.1957495074260322,0.0255007614950424
8,0.4571286141575274,1.0,0.6274375641464249,917.0,0.4571286141575274,0.5,0.3137187820732124,0.28681966416863,0,0.5078585461689588,0.5637949836423118,0.5343669250645995,917.0,0.5508474576271186,0.5518699436117895,0.5502840884350442,0.5516488701397881,0.5399449035812672,0.0002875667727478,0.0223728143642395,0.2040414282162905,-0.0016976665344913,0.0157694194173663,-1.708979896026314,-1.0711719673999772e-05,0.0097240058295953,-0.0174869576599713,2006,1.6914929383663426,0.0016869548148173,-0.006045413587771,-0.4362050163576881,0.0507299320114313,0.0937188434695912,0.2648292059711581,0.0518699436117895
9,0.465034965034965,1.0,0.6348448687350836,931.0,0.465034965034965,0.5,0.3174224343675418,0.2952250613348465,0,0.5179153094462541,0.5123523093447906,0.5151187904967603,931.0,0.5514485514485514,0.5488932415071291,0.5489162725718002,0.551279732856768,0.5854341736694678,-0.0002636854097753,0.0218444430684215,-0.1916220110816739,-0.0015322597394593,0.0155523447065825,-1.564000139290957,0.0002190455636802,0.0090939333109722,0.3823692570456923,2002,1.9463693963366493,0.0017513053031395,-0.0064584113956102,-0.4876476906552094,0.052880344411289,0.0864135864135863,0.2560546715219214,0.0488932415071291
